47.632211,-122.152883
47.631448,-122.148844
47.601290,-122.185492
47.616469,-122.126738
47.605873,-122.187614
47.622050,-122.190040
47.622050,-122.190040
47.600839,-122.183707
47.595935,-122.189327
47.621826,-122.178855
47.626176,-122.185061
47.605531,-122.189373
47.638186,-122.196001
47.621179,-122.175531
47.631290,-122.164827
47.634593,-122.185581
47.629832,-122.191561
47.583278,-122.133772
47.582762,-122.135298
47.596642,-122.189897
47.637576,-122.194355
47.626035,-122.178207
47.582407,-122.128045
47.631318,-122.165664
47.634593,-122.185581
47.618940,-122.176090
47.624444,-122.190572
47.629202,-122.127869
47.623544,-122.155377
47.623551,-122.176258
47.628405,-122.128377
47.620560,-122.126780
47.581823,-122.154089
47.621179,-122.175531
47.637746,-122.190125
47.606501,-122.186015
47.612278,-122.180189
47.610208,-122.183003
47.622413,-122.178731
47.610237,-122.141562
47.622565,-122.178617
47.622413,-122.178731
47.622565,-122.178617
47.622947,-122.185622
47.622947,-122.185622
47.618720,-122.153170
47.612278,-122.180189
47.582762,-122.135298
47.608866,-122.202010
47.608866,-122.202010
47.627951,-122.191682
47.611520,-122.182178
47.605037,-122.187282
47.596642,-122.189897
47.619560,-122.185571
47.631448,-122.148844
47.607610,-122.186391
47.626958,-122.186945
47.626985,-122.187350
47.605531,-122.189373
47.633285,-122.181711
47.611765,-122.180193
47.581823,-122.154089
47.596511,-122.189816
47.610246,-122.206876
47.604500,-122.190086
47.632211,-122.152883
47.582762,-122.135298
47.622413,-122.178731
47.616482,-122.125398
47.622565,-122.178617
47.622413,-122.178731
47.577481,-122.171096
47.637906,-122.194874
47.605873,-122.187614
47.637619,-122.194422
47.621179,-122.175531
47.601383,-122.190629
47.626035,-122.178207
47.629832,-122.191561
47.582646,-122.153307
47.637619,-122.194422
47.602231,-122.188506
47.604503,-122.190345
47.598254,-122.188227
47.637906,-122.194874
47.633220,-122.180513
47.596840,-122.189834
47.628397,-122.190344
47.622050,-122.190040
47.622050,-122.190040
47.630423,-122.187178
47.604503,-122.190345
47.595935,-122.189327
47.612991,-122.180202
47.638186,-122.196001
47.615406,-122.179557
47.626176,-122.185061
47.628282,-122.128727
47.602231,-122.188506
47.633285,-122.181711
47.616482,-122.125398
47.642140,-122.197556
47.626176,-122.185061
47.612842,-122.178151
47.621179,-122.175531
47.631448,-122.148844
47.637576,-122.194355
47.620765,-122.170373
47.601383,-122.190629
47.601383,-122.190629
47.605037,-122.187282
47.602231,-122.188506
47.637576,-122.194355
47.622947,-122.185622
47.604501,-122.190216
47.622413,-122.178731
47.582447,-122.168699
47.623551,-122.176258
47.583669,-122.137058
47.582392,-122.134489
47.582762,-122.135298
47.582593,-122.135142
47.605873,-122.187614
47.622565,-122.178617
47.622413,-122.178731
47.577973,-122.144172
47.629163,-122.185131
47.582762,-122.135298
47.582646,-122.153307
47.604503,-122.190345
47.595935,-122.189327
47.623551,-122.176258
47.556033,-122.122594
47.577795,-122.143514
47.621334,-122.177659
47.626005,-122.145104
47.622565,-122.178617
47.607754,-122.200954
47.623551,-122.176258
47.582407,-122.128045
47.623551,-122.176258
47.623551,-122.176258
47.626910,-122.131436
47.607754,-122.200954
47.623973,-122.186617
47.623807,-122.176149
47.623551,-122.176258
47.623551,-122.176258
47.607754,-122.200954
47.607754,-122.200954
47.607754,-122.200954
47.616453,-122.122307
47.623807,-122.176149
47.623807,-122.176149
47.623520,-122.178961
47.577795,-122.143514
47.605873,-122.187614
47.629202,-122.127869
47.607610,-122.186391
47.580140,-122.154485
47.580656,-122.156379
47.632211,-122.152883
47.582646,-122.153307
47.612991,-122.180202
47.596511,-122.189816
47.620305,-122.170612
47.604503,-122.190345
47.631448,-122.148844
47.622413,-122.178731
47.605037,-122.187282
47.610246,-122.206876
47.607245,-122.189347
47.612278,-122.180189
